Date,Month,Year,Country,City,Perpetrator_group,fatalities
4/4/2016,April,2016,Nigeria,Izige,Boko Haram,5
4/3/2016,April,2016,Nigeria,Ilado,Fulani extremists,1
4/2/2016,April,2016,Nigeria,Bitiku,Boko Haram,1
4/2/2016,April,2016,Nigeria,Limankara,Boko Haram,1
4/1/2016,April,2016,Cameroon,Tolkomari,Boko Haram,1
3/31/2016,March,2016,Nigeria,Buguma,Unknown,1
3/31/2016,March,2016,Nigeria,Osuomini,Unknown,1
3/30/2016,March,2016,Niger,Diffa,Boko Haram,6
3/28/2016,March,2016,Nigeria,Noyo,Unknown,0
3/27/2016,March,2016,Nigeria,Unknown,Unknown,3
3/27/2016,March,2016,Nigeria,Unknown,Unknown,0
3/25/2016,March,2016,Nigeria,Maiduguri,Boko Haram,2
3/25/2016,March,2016,Cameroon,Limani,Boko Haram (suspected),0
3/23/2016,March,2016,Nigeria,Sabon Gari,Boko Haram,Unknown
3/19/2016,March,2016,Nigeria,Okrika,Unknown,0
3/19/2016,March,2016,Nigeria,Kumala,Boko Haram,1
3/18/2016,March,2016,Nigeria,Asarama,Unknown,0
3/17/2016,March,2016,Nigeria,Ikakumo,Unknown,Unknown
3/17/2016,March,2016,Nigeria,Abonnema,Unknown,2
3/17/2016,March,2016,Nigeria,Tombo,Fulani extremists,15
3/16/2016,March,2016,Niger,Dolbel,Al-Qaida in the Islamic Maghreb (AQIM),3
3/16/2016,March,2016,Niger,Unknown,Boko Haram,5
3/16/2016,March,2016,Nigeria,Maiduguri,Boko Haram,27
3/15/2016,March,2016,Nigeria,Odidi,Unknown,0
3/15/2016,March,2016,Nigeria,Maiduguri,Boko Haram,1
3/14/2016,March,2016,Nigeria,Huyum,Boko Haram,1
3/14/2016,March,2016,Nigeria,Huyum,Boko Haram,3
3/14/2016,March,2016,Nigeria,Mussa,Boko Haram,9
3/13/2016,March,2016,Nigeria,Unknown,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Unknown,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Unknown,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Unknown,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Inderkar,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Asemngoroko,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Chia,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Sebungen Ubosha,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Anwen,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Chenbe,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Ukme,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Shaausu,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Dam,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Ugbende Mue,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Uzaagir,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Afom,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Mkpikpa,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Nyakoo,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Iordye,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Abiam Koya,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Gambe Tiev,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Gov,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Mbawar,Fulani extremists,0
3/13/2016,March,2016,Nigeria,Bwarer,Fulani extremists,1
3/13/2016,March,2016,Nigeria,Ukemberegya,Fulani extremists,1
3/12/2016,March,2016,Nigeria,Gamboru,Boko Haram,0
3/12/2016,March,2016,Cameroon,Bounderi,Boko Haram,2
3/12/2016,March,2016,Cameroon,Tchabal,Unknown,2
3/10/2016,March,2016,Nigeria,Suswam,Fulani extremists,2
3/10/2016,March,2016,Nigeria,Gaambe-Tiev,Fulani extremists,1
3/10/2016,March,2016,Nigeria,Gaambe-Tiev,Fulani extremists,2
3/10/2016,March,2016,Nigeria,Obagaji,Fulani extremists,2
3/10/2016,March,2016,Nigeria,Mbaanyo,Fulani extremists,1
3/10/2016,March,2016,Nigeria,Mbanyagbe,Fulani extremists,2
3/10/2016,March,2016,Nigeria,Bujimirum,Unknown,2
3/8/2016,March,2016,Nigeria,Ngorukgan,Fulani extremists,2
3/8/2016,March,2016,Nigeria,Deghkia,Fulani extremists,2
3/8/2016,March,2016,Nigeria,Tse Nhumbe,Fulani extremists,2
3/8/2016,March,2016,Nigeria,Tse Chia,Fulani extremists,2
3/8/2016,March,2016,Nigeria,Bitta,Boko Haram,9
3/8/2016,March,2016,Nigeria,Pulka,Boko Haram,9
3/5/2016,March,2016,Nigeria,Uya Oro,Unknown,Unknown
3/5/2016,March,2016,Nigeria,Omoku,Unknown,3
3/2/2016,March,2016,Nigeria,Suswam,Fulani extremists,41
3/2/2016,March,2016,Nigeria,Aruogba,Unknown,1
3/1/2016,March,2016,Nigeria,Abonnema,Unknown,1
2/22/2016,February,2016,Nigeria,Michika,Boko Haram,Unknown
2/24/2016,February,2016,Nigeria,Abugbe,Fulani extremists,51
2/24/2016,February,2016,Nigeria,Okokolo,Fulani extremists,50
2/24/2016,February,2016,Nigeria,Ugboju,Fulani extremists,50
2/24/2016,February,2016,Nigeria,Aila,Fulani extremists,50
2/24/2016,February,2016,Nigeria,Adagbo,Fulani extremists,50
2/24/2016,February,2016,Nigeria,Akwu,Fulani extremists,50
2/24/2016,February,2016,Nigeria,Dikwa,Boko Haram,28
2/23/2016,February,2016,Cameroon,Wawouli,Boko Haram,0
2/22/2016,February,2016,Nigeria,Ikeala Ahiaba,Unknown,1
2/19/2016,February,2016,Cameroon,Tokombre,Boko Haram,2
2/19/2016,February,2016,Cameroon,Meme,Boko Haram,26
2/15/2016,February,2016,Nigeria,Kuda,Boko Haram,6
2/14/2016,February,2016,Cameroon,Kerawa,Boko Haram,2
2/14/2016,February,2016,Nigeria,Dalori,Boko Haram,0
2/13/2016,February,2016,Nigeria,Burutu,Niger Delta Avengers (NDA),0
2/13/2016,February,2016,Nigeria,Yakshari,Boko Haram,22
2/12/2016,February,2016,Nigeria,Unknown,Boko Haram (suspected),0
2/13/2016,February,2016,Nigeria,Unknown,Unknown,0
2/12/2016,February,2016,Nigeria,Kachifa,Boko Haram,8
2/11/2016,February,2016,Nigeria,Abbi,Fulani extremists,2
2/11/2016,February,2016,Nigeria,Oweto,Fulani extremists,0
2/11/2016,February,2016,Nigeria,Utukolugwu,Fulani extremists,Unknown
2/11/2016,February,2016,Nigeria,Ologba,Fulani extremists,2
2/11/2016,February,2016,Nigeria,Okokolo,Fulani extremists,4
2/10/2016,February,2016,Cameroon,Nguetchewe,Boko Haram,8
2/9/2016,February,2016,Nigeria,Dikwa,Boko Haram,60
2/7/2016,February,2016,Nigeria,Obete Umuoha,Unknown,0
2/7/2016,February,2016,Nigeria,Mbaya,Fulani extremists,4
2/7/2016,February,2016,Nigeria,Tom Ataan,Fulani extremists,4
2/7/2016,February,2016,Nigeria,Tom Anyiin,Fulani extremists,4
2/6/2016,February,2016,Nigeria,Kwanar Dutse,Boko Haram,12
2/5/2016,February,2016,Nigeria,Malari,Boko Haram,0
2/5/2016,February,2016,Nigeria,Maiduguri,Boko Haram (suspected),0
2/5/2016,February,2016,Nigeria,Mairi,Boko Haram,4
2/2/2016,February,2016,Nigeria,Maiduguri,Unknown,2
2/1/2016,February,2016,Nigeria,Goniambari,Boko Haram,6
1/31/2016,January,2016,Nigeria,Maiduguri,Boko Haram (suspected),0
1/31/2016,January,2016,Chad,Miterine,Boko Haram,4
1/31/2016,January,2016,Chad,Guite,Boko Haram,3
1/30/2016,January,2016,Nigeria,Buma,Boko Haram,5
1/30/2016,January,2016,Nigeria,Dalori,Boko Haram,88
1/29/2016,January,2016,Nigeria,Brass,Separatists (suspected),Unknown
1/29/2016,January,2016,Nigeria,Gombi,Boko Haram (suspected),11
1/28/2016,January,2016,Nigeria,Kpongbokiri,Unknown,0
1/28/2016,January,2016,Cameroon,Bodo,Boko Haram,0
1/28/2016,January,2016,Cameroon,Kerawa,Boko Haram (suspected),6
1/27/2016,January,2016,Nigeria,Chibok,Boko Haram,4
1/27/2016,January,2016,Nigeria,Chibok,Boko Haram,5
1/27/2016,January,2016,Nigeria,Chibok,Boko Haram,7
1/25/2016,January,2016,Nigeria,Auno,Boko Haram,5
1/25/2016,January,2016,Cameroon,Bodo,Boko Haram,12
1/25/2016,January,2016,Cameroon,Bodo,Boko Haram,12
1/25/2016,January,2016,Cameroon,Bodo,Boko Haram,12
1/24/2016,January,2016,Nigeria,Ndikajam,"Boko Haram,Fulani extremists",2
1/24/2016,January,2016,Nigeria,Noyine,"Boko Haram,Fulani extremists",2
1/24/2016,January,2016,Nigeria,Fawure,"Boko Haram,Fulani extremists",2
1/24/2016,January,2016,Nigeria,Tabongo,"Boko Haram,Fulani extremists",3
1/24/2016,January,2016,Nigeria,Demsare,"Boko Haram,Fulani extremists",3
1/24/2016,January,2016,Nigeria,Koh,"Boko Haram,Fulani extremists",3
1/24/2016,January,2016,Nigeria,Babban Gida,Boko Haram,1
1/22/2016,January,2016,Nigeria,Maiduguri,Boko Haram,3
1/20/2016,January,2016,Nigeria,Buratai,Boko Haram,3
1/18/2016,January,2016,Cameroon,Nguetchewe,Boko Haram,5
1/16/2016,January,2016,Nigeria,Unknown,Movement for the Emancipation of the Niger Delta (MEND),0
1/16/2016,January,2016,Nigeria,Warri South district,"Ijaw extremists,Movement for the Emancipation of the Niger Delta (MEND)",0
1/16/2016,January,2016,Niger,Unknown,Boko Haram,6
1/15/2016,January,2016,Nigeria,Unknown,Ijaw extremists,0
1/14/2016,January,2016,Nigeria,Warri South-West district,Ijaw extremists,0
1/15/2016,January,2016,Nigeria,Kanoma,Unknown,0
1/15/2016,January,2016,Nigeria,Goniri,Boko Haram,14
1/13/2016,January,2016,Cameroon,Kolofata,Boko Haram,2
1/13/2016,January,2016,Cameroon,Kouyape,Boko Haram,13
1/12/2016,January,2016,Cameroon,Tolkomari,Boko Haram,0
1/10/2016,January,2016,Nigeria,Madagali,Boko Haram,7
1/8/2016,January,2016,Nigeria,Haipang,Unknown,1
1/8/2016,January,2016,Cameroon,Danke,Boko Haram (suspected),1
1/8/2016,January,2016,Cameroon,Ganse,Boko Haram (suspected),3
1/4/2016,January,2016,Cameroon,Wambache,Boko Haram,24
1/4/2016,January,2016,Cameroon,Ouro Mari,Boko Haram,0
1/5/2016,January,2016,Nigeria,Nchiha,Boko Haram,0
1/4/2016,January,2016,Nigeria,Toshia,Boko Haram,0
1/5/2016,January,2016,Nigeria,Izgeki,Boko Haram,9
1/3/2016,January,2016,Nigeria,Udeni Ruwa,Fulani extremists,3
1/3/2016,January,2016,Nigeria,Okpaya,Fulani extremists,5
12/28/2015,December,2015,Nigeria,Kushari,Boko Haram,2
12/28/2015,December,2015,Nigeria,Maiduguri,Boko Haram,Unknown
12/28/2015,December,2015,Nigeria,Maiduguri,Boko Haram,30
12/28/2015,December,2015,Nigeria,Madagali,Unknown,30
12/28/2015,December,2015,Cameroon,Bodo,Boko Haram,2
12/28/2015,December,2015,Nigeria,Maiduguri,Boko Haram,3
12/28/2015,December,2015,Nigeria,Maiduguri,Boko Haram,3
12/28/2015,December,2015,Nigeria,Ajiri,Boko Haram,4
12/27/2015,December,2015,Cameroon,Talkomari,Unknown,1
12/27/2015,December,2015,Nigeria,Maiduguri,Boko Haram,21
12/27/2015,December,2015,Nigeria,Jiddari Polo,Boko Haram,Unknown
12/27/2015,December,2015,Nigeria,Jiddari Polo,Boko Haram,2
12/27/2015,December,2015,Nigeria,Aduwari,Boko Haram,3
12/27/2015,December,2015,Nigeria,Aduwari,Boko Haram,14
12/27/2015,December,2015,Nigeria,Maiduguri district,Boko Haram,Unknown
12/27/2015,December,2015,Nigeria,Aduwari,Boko Haram,4
12/25/2015,December,2015,Nigeria,Kimba,Boko Haram,13
12/24/2015,December,2015,Nigeria,Maiduguri,Boko Haram,0
12/23/2015,December,2015,Niger,Abadam,Boko Haram,5
12/23/2015,December,2015,Cameroon,Logone-et-Chari district,Boko Haram,0
12/23/2015,December,2015,Cameroon,Nguetchewe,Boko Haram,3
12/22/2015,December,2015,Nigeria,Unknown,Unknown,1
12/22/2015,December,2015,Chad,Mamdi district,Boko Haram (suspected),3
12/20/2015,December,2015,Nigeria,Beni Shiek,Boko Haram (suspected),12
12/19/2015,December,2015,Nigeria,Gombe,Unknown,5
12/19/2015,December,2015,Nigeria,Buratai,Boko Haram,21
12/17/2015,December,2015,Nigeria,Unknown,Boko Haram,15
12/16/2015,December,2015,Nigeria,Mafa,Boko Haram,5
12/15/2015,December,2015,Nigeria,Mada,Boko Haram,2
12/15/2015,December,2015,Nigeria,Konduga,Boko Haram,2
12/14/2015,December,2015,Cameroon,Kolofata,Boko Haram,2
12/13/2015,December,2015,Nigeria,Burashika,Boko Haram,6
12/13/2015,December,2015,Nigeria,Zawan,Fulani extremists,2
12/13/2015,December,2015,Nigeria,Zawan,Fulani extremists,14
12/13/2015,December,2015,Nigeria,Warawara,Boko Haram,20
12/13/2015,December,2015,Nigeria,Mangari,Boko Haram,3
12/12/2015,December,2015,Nigeria,Unknown,Fulani extremists,1
12/12/2015,December,2015,Nigeria,Zaria,Islamic Movement (Nigeria) (suspected),7
12/11/2015,December,2015,Nigeria,Riyom,Berom Militants,2
12/11/2015,December,2015,Cameroon,Kolofata,Boko Haram,8
12/10/2015,December,2015,Nigeria,Unknown,Unknown,0
12/10/2015,December,2015,Nigeria,Unknown,Boko Haram (suspected),Unknown
12/10/2015,December,2015,Nigeria,Kamuya,Boko Haram,7
12/7/2015,December,2015,Nigeria,Mashema,Unknown,20
12/6/2015,December,2015,Nigeria,Takulashi,Boko Haram,0
12/5/2015,December,2015,Chad,Koulfoua,Boko Haram,6
12/5/2015,December,2015,Chad,Koulfoua,Boko Haram,6
12/5/2015,December,2015,Chad,Koulfoua,Boko Haram,7
12/4/2015,December,2015,Nigeria,Sabon Gari,Boko Haram,4
12/4/2015,December,2015,Nigeria,Kimba,Boko Haram,3
12/3/2015,December,2015,Nigeria,Dekina,Unknown,0
12/2/2015,December,2015,Nigeria,Odi,Unknown,1
12/1/2015,December,2015,Nigeria,Tangaran,Unknown,4
12/1/2015,December,2015,Cameroon,Waza,Boko Haram,6
12/1/2015,December,2015,Nigeria,Maiduguri,Boko Haram,0
11/30/2015,November,2015,Cameroon,Gangse,Unknown,2
11/29/2015,November,2015,Nigeria,Gulak,Boko Haram,22
11/29/2015,November,2015,Nigeria,Bam,Boko Haram,Unknown
11/28/2015,November,2015,Niger,Unknown,Boko Haram,4
11/28/2015,November,2015,Cameroon,Gouzoudou,Boko Haram,5
11/28/2015,November,2015,Cameroon,Dabanga,Boko Haram,4
11/28/2015,November,2015,Cameroon,Dabanga,Boko Haram,3
11/27/2015,November,2015,Nigeria,Gajiganna,Boko Haram,3
11/27/2015,November,2015,Nigeria,Dakasoye,Boko Haram,22
11/26/2015,November,2015,Niger,Bosso,Boko Haram,18
11/22/2015,November,2015,Nigeria,Maiduguri,Boko Haram,8
11/21/2015,November,2015,Cameroon,Nigue,Boko Haram,3
11/21/2015,November,2015,Cameroon,Nigue,Boko Haram,5
11/19/2015,November,2015,Nigeria,Port Harcourt district,Unknown,Unknown
11/18/2015,November,2015,Nigeria,Gudunbali,Boko Haram,Unknown
11/18/2015,November,2015,Nigeria,Kano,Boko Haram (suspected),8
11/18/2015,November,2015,Nigeria,Kano,Boko Haram (suspected),9
11/17/2015,November,2015,Nigeria,Abuja,Unknown,0
11/17/2015,November,2015,Nigeria,Jambutu,Boko Haram,33
11/17/2015,November,2015,Cameroon,Tayer,Unknown,0
11/17/2015,November,2015,Cameroon,Goldavi,Boko Haram,8
11/15/2015,November,2015,Nigeria,Kardewa,Boko Haram,0
11/14/2015,November,2015,Nigeria,Unknown,Boko Haram,1
11/14/2015,November,2015,Cameroon,Mora,Boko Haram (suspected),Unknown
11/14/2015,November,2015,Cameroon,Afade,Unknown,0
11/14/2015,November,2015,Cameroon,Afade,Unknown,0
11/13/2015,November,2015,Nigeria,Unknown,Boko Haram,7
11/13/2015,November,2015,Nigeria,Gwoza district,Boko Haram,7
11/11/2015,November,2015,Niger,Bosso,Boko Haram,25
11/10/2015,November,2015,Nigeria,Maiduguri,Boko Haram,0
11/10/2015,November,2015,Nigeria,Unknown,Boko Haram,0
11/9/2015,November,2015,Cameroon,Fotokol,Boko Haram,5
11/8/2015,November,2015,Chad,Ngouboua,Boko Haram,2
11/8/2015,November,2015,Chad,Ngouboua,Boko Haram,2
11/4/2015,November,2015,Nigeria,Ashir,Boko Haram,0
11/4/2015,November,2015,Nigeria,Gwoza district,Unknown,0
11/2/2015,November,2015,Niger,Unknown,Boko Haram,1
11/1/2015,November,2015,Chad,Kaiga Kinguirya,Boko Haram,13
11/1/2015,November,2015,Chad,Bamou,Boko Haram,3
10/31/2015,October,2015,Nigeria,Itu,Unknown,2
10/30/2015,October,2015,Cameroon,Gafe,Boko Haram (suspected),Unknown
10/27/2015,October,2015,Nigeria,Kubla,Boko Haram,4
10/28/2015,October,2015,Nigeria,Bara,Boko Haram,Unknown
10/28/2015,October,2015,Niger,Ala,Boko Haram,14
10/27/2015,October,2015,Nigeria,Jakana,Boko Haram,8
10/25/2015,October,2015,Nigeria,Njimtilo,Boko Haram (suspected),4
10/24/2015,October,2015,Nigeria,Maiduguri,Boko Haram,4
10/23/2015,October,2015,Nigeria,Ogbia,Unknown,Unknown
10/23/2015,October,2015,Nigeria,Yola,Boko Haram,28
